model,strategy,warm_start,role,dataset,iteration,accuracy_mean,accuracy_sem,n_seeds
dnn,entropy_batch,cold,al,mcmc,69,0.602374,0.005395,5
dnn,entropy_batch,cold,al,mcmc,70,0.606576,0.003997,5
dnn,entropy_batch,cold,al,mcmc,71,0.602330,0.003674,5
dnn,entropy_batch,cold,al,mcmc,72,0.595140,0.002175,5
dnn,entropy_batch,cold,al,mcmc,73,0.593787,0.006367,5
dnn,entropy_batch,cold,al,mcmc,74,0.600830,0.008426,5
dnn,entropy_batch,cold,al,mcmc,75,0.609224,0.002172,5
dnn,entropy_batch,cold,al,mcmc,76,0.590048,0.004937,5
dnn,entropy_batch,cold,al,mcmc,77,0.598568,0.007455,5
dnn,entropy_batch,cold,al,mcmc,78,0.607574,0.006274,5
dnn,entropy_batch,cold,al,mcmc,79,0.602282,0.002839,5
dnn,entropy_batch,cold,al,mcmc,80,0.608729,0.004434,5
dnn,entropy_batch,cold,al,mcmc,81,0.606939,0.003642,5
dnn,entropy_batch,cold,al,mcmc,82,0.606606,0.007184,5
dnn,entropy_batch,cold,al,mcmc,83,0.590823,0.001596,5
dnn,entropy_batch,cold,al,mcmc,84,0.608346,0.004605,5
dnn,entropy_batch,cold,al,mcmc,85,0.594981,0.006124,5
dnn,entropy_batch,cold,al,mcmc,86,0.593756,0.007286,5
dnn,entropy_batch,cold,al,mcmc,87,0.600744,0.007459,5
dnn,entropy_batch,cold,al,mcmc,88,0.585642,0.005454,5
dnn,entropy_batch,cold,al,mcmc,89,0.605679,0.006429,5
dnn,entropy_batch,cold,al,mcmc,90,0.604303,0.004609,5
dnn,entropy_batch,cold,al,mcmc,91,0.601650,0.004187,5
dnn,entropy_batch,cold,al,mcmc,92,0.598276,0.007005,5
dnn,entropy_batch,cold,al,mcmc,93,0.613838,0.007742,5
dnn,entropy_batch,cold,al,mcmc,94,0.598483,0.005582,5
dnn,entropy_batch,cold,al,mcmc,95,0.600625,0.004933,5
dnn,entropy_batch,cold,al,mcmc,96,0.596326,0.007782,5
dnn,entropy_batch,cold,al,mcmc,97,0.594342,0.008945,5
dnn,entropy_batch,cold,al,mcmc,98,0.603176,0.009072,5
dnn,entropy_batch,cold,al,mcmc,99,0.605472,0.004547,5
dnn,entropy_batch,cold,al,mcmc,100,0.606735,0.006833,5
dnn,entropy_batch,cold,al,mcmc,101,0.609955,0.009352,5
dnn,entropy_batch,cold,al,mcmc,102,0.594057,0.003623,5
dnn,entropy_batch,cold,al,mcmc,103,0.594946,0.005064,5
dnn,entropy_batch,cold,al,mcmc,104,0.603721,0.004497,5
dnn,entropy_batch,cold,al,mcmc,105,0.593342,0.006189,5
dnn,entropy_batch,cold,al,mcmc,106,0.608713,0.003365,5
dnn,entropy_batch,cold,al,mcmc,107,0.592713,0.009539,5
dnn,entropy_batch,cold,al,mcmc,108,0.600598,0.007859,5
dnn,entropy_batch,cold,al,mcmc,109,0.594047,0.005151,5
dnn,entropy_batch,cold,al,mcmc,110,0.609782,0.006428,5
dnn,entropy_batch,cold,al,mcmc,111,0.605806,0.004552,5
dnn,entropy_batch,cold,al,mcmc,112,0.592121,0.006460,5
dnn,entropy_batch,cold,al,mcmc,113,0.595146,0.003739,5
dnn,entropy_batch,cold,al,mcmc,114,0.604539,0.009226,5
dnn,entropy_batch,cold,al,mcmc,115,0.607559,0.005273,5
dnn,entropy_batch,cold,al,mcmc,116,0.609467,0.008784,5
dnn,entropy_batch,cold,al,mcmc,117,0.605441,0.008945,5
dnn,entropy_batch,cold,al,mcmc,118,0.601239,0.008834,5
dnn,entropy_batch,cold,al,mcmc,119,0.608876,0.007681,5
dnn,entropy_batch,cold,al,mcmc,120,0.597571,0.008433,5
dnn,entropy_batch,cold,al,mcmc,121,0.603464,0.003308,5
dnn,entropy_batch,cold,al,mcmc,122,0.603773,0.003987,5
dnn,entropy_batch,cold,al,mcmc,123,0.620652,0.012064,5
dnn,entropy_batch,cold,al,mcmc,124,0.607397,0.006904,5
dnn,entropy_batch,cold,al,mcmc,125,0.602045,0.009922,5
dnn,entropy_batch,cold,al,mcmc,126,0.613504,0.005493,5
dnn,entropy_batch,cold,al,mcmc,127,0.611998,0.005872,5
dnn,entropy_batch,cold,al,mcmc,128,0.607580,0.006400,5
dnn,entropy_batch,cold,al,mcmc,129,0.617039,0.004790,5
dnn,entropy_batch,cold,al,mcmc,130,0.618882,0.007684,5
dnn,entropy_batch,cold,al,mcmc,131,0.595739,0.004659,5
dnn,entropy_batch,cold,al,mcmc,132,0.610212,0.010853,5
dnn,entropy_batch,cold,al,mcmc,133,0.593190,0.005217,5
dnn,entropy_batch,cold,al,mcmc,134,0.614066,0.004856,5
dnn,entropy_batch,cold,al,mcmc,135,0.619148,0.006589,5
dnn,entropy_batch,cold,al,mcmc,136,0.609724,0.007469,5
dnn,entropy_batch,cold,al,mcmc,137,0.604008,0.008695,5
dnn,entropy_batch,cold,al,mcmc,138,0.623989,0.009749,5
dnn,entropy_batch,cold,al,mcmc,139,0.614858,0.006801,5
dnn,entropy_batch,cold,al,mcmc,140,0.615016,0.005025,5
dnn,entropy_batch,cold,al,mcmc,141,0.616105,0.009292,5
dnn,entropy_batch,cold,al,mcmc,142,0.616113,0.009899,5
dnn,entropy_batch,cold,al,mcmc,143,0.621808,0.006210,5
dnn,entropy_batch,cold,al,mcmc,144,0.601686,0.005120,5
dnn,entropy_batch,cold,al,mcmc,145,0.612198,0.006603,5
dnn,entropy_batch,cold,al,mcmc,146,0.604154,0.010463,5
dnn,entropy_batch,cold,al,mcmc,147,0.623630,0.006935,5
dnn,entropy_batch,cold,al,mcmc,148,0.622425,0.004550,5
dnn,entropy_batch,cold,al,mcmc,149,0.621146,0.007462,5
dnn,entropy_batch,cold,al,mcmc,150,0.610128,0.007174,5
dnn,entropy_batch,cold,al,mcmc,151,0.617802,0.009461,5
dnn,entropy_batch,cold,al,mcmc,152,0.623838,0.007205,5
dnn,entropy_batch,cold,al,mcmc,153,0.622755,0.009088,5
dnn,entropy_batch,cold,al,mcmc,154,0.616835,0.008526,5
dnn,entropy_batch,cold,al,mcmc,155,0.623398,0.008336,5
dnn,entropy_batch,cold,al,mcmc,156,0.611957,0.010028,5
dnn,entropy_batch,cold,al,mcmc,157,0.617648,0.006600,5
dnn,entropy_batch,cold,al,mcmc,158,0.609434,0.008952,5
dnn,entropy_batch,cold,al,mcmc,159,0.608596,0.012252,5
dnn,entropy_batch,cold,al,mcmc,160,0.616912,0.006912,5
dnn,entropy_batch,cold,al,mcmc,161,0.619075,0.005295,5
dnn,entropy_batch,cold,al,mcmc,162,0.609344,0.005629,5
dnn,entropy_batch,cold,al,mcmc,163,0.604480,0.009746,5
dnn,entropy_batch,cold,al,mcmc,164,0.621188,0.007949,5
dnn,entropy_batch,cold,al,mcmc,165,0.616552,0.008992,5
dnn,entropy_batch,cold,al,mcmc,166,0.603645,0.006306,5
dnn,entropy_batch,cold,al,mcmc,167,0.591337,0.006474,5
dnn,entropy_batch,cold,al,mcmc,168,0.601743,0.003954,5
dnn,entropy_batch,cold,al,mcmc,169,0.615962,0.005833,5
dnn,entropy_batch,cold,al,mcmc,170,0.614286,0.011446,4
dnn,entropy_batch,cold,al,mcmc,171,0.617949,0.011848,4
dnn,entropy_batch,cold,al,mcmc,172,0.610646,0.007855,4
dnn,entropy_batch,cold,al,mcmc,173,0.622746,0.009110,3
dnn,entropy_batch,cold,al,mcmc,174,0.608484,0.010857,3
dnn,entropy_batch,cold,al,mcmc,175,0.595675,0.011530,3
dnn,entropy_batch,cold,al,mcmc,176,0.614128,0.025868,2
dnn,entropy_batch,cold,al,mcmc,177,0.611140,0.004502,2
dnn,entropy_batch,cold,al,mcmc,178,0.581402,,1
dnn,entropy_batch,cold,al,mcmc,179,0.607066,,1
dnn,entropy_batch,cold,al,mcmc,180,0.609504,,1
dnn,entropy_batch,cold,al,mcmc,181,0.627496,,1
dnn,entropy_batch,cold,al,mcmc,182,0.609752,,1
dnn,entropy_batch,cold,al,mcmc,183,0.594012,,1
dnn,entropy_batch,cold,al,mcmc,184,0.624226,,1
dnn,entropy_batch,cold,al,mcmc,185,0.594082,,1
dnn,entropy_batch,cold,al,mcmc,186,0.606216,,1
dnn,entropy_batch,cold,al,mcmc,187,0.626964,,1
dnn,entropy_batch,cold,al,mcmc,188,0.591970,,1
dnn,entropy_batch,cold,al,mcmc,189,0.602134,,1
dnn,entropy_batch,cold,al,mcmc,190,0.612436,,1
dnn,entropy_batch,cold,al,mcmc,191,0.602572,,1
dnn,entropy_batch,cold,al,mcmc,192,0.622408,,1
dnn,entropy_batch,cold,al,mcmc,193,0.613172,,1
dnn,entropy_batch,cold,al,mcmc,194,0.606480,,1
dnn,entropy_batch,cold,al,mcmc,195,0.624510,,1
dnn,entropy_batch,cold,al,mcmc,196,0.617588,,1
dnn,entropy_batch,cold,al,mcmc,197,0.601364,,1
dnn,entropy_batch,cold,al,mcmc,198,0.622660,,1
dnn,entropy_batch,cold,al,mcmc,199,0.648422,,1
dnn,entropy_batch,cold,al,mcmc,200,0.605186,,1
dnn,entropy_batch,cold,al,train,1,0.982250,0.005557,5
dnn,entropy_batch,cold,al,train,2,0.955820,0.006833,5
dnn,entropy_batch,cold,al,train,3,0.945701,0.006019,5
dnn,entropy_batch,cold,al,train,4,0.930529,0.006392,5
dnn,entropy_batch,cold,al,train,5,0.910579,0.002263,5
dnn,entropy_batch,cold,al,train,6,0.905347,0.003783,5
dnn,entropy_batch,cold,al,train,7,0.885723,0.007301,5
dnn,entropy_batch,cold,al,train,8,0.895081,0.018049,5
dnn,entropy_batch,cold,al,train,9,0.899983,0.013565,5
dnn,entropy_batch,cold,al,train,10,0.898866,0.013450,5
dnn,entropy_batch,cold,al,train,11,0.910105,0.010867,5
dnn,entropy_batch,cold,al,train,12,0.929931,0.014443,5
dnn,entropy_batch,cold,al,train,13,0.894414,0.008922,5
dnn,entropy_batch,cold,al,train,14,0.912850,0.020050,5
dnn,entropy_batch,cold,al,train,15,0.921781,0.006543,5
dnn,entropy_batch,cold,al,train,16,0.896656,0.020974,5
dnn,entropy_batch,cold,al,train,17,0.929822,0.006878,5
dnn,entropy_batch,cold,al,train,18,0.917800,0.019262,5
dnn,entropy_batch,cold,al,train,19,0.925979,0.004003,5
dnn,entropy_batch,cold,al,train,20,0.921643,0.008439,5
dnn,entropy_batch,cold,al,train,21,0.920911,0.006766,5
dnn,entropy_batch,cold,al,train,22,0.908376,0.028760,5
dnn,entropy_batch,cold,al,train,23,0.909566,0.011020,5
dnn,entropy_batch,cold,al,train,24,0.895018,0.019061,5
dnn,entropy_batch,cold,al,train,25,0.907418,0.004113,5
dnn,entropy_batch,cold,al,train,26,0.921642,0.009359,5
dnn,entropy_batch,cold,al,train,27,0.930221,0.004422,5
dnn,entropy_batch,cold,al,train,28,0.921627,0.011130,5
dnn,entropy_batch,cold,al,train,29,0.922051,0.006975,5
dnn,entropy_batch,cold,al,train,30,0.919010,0.011698,5
dnn,entropy_batch,cold,al,train,31,0.908983,0.009577,5
dnn,entropy_batch,cold,al,train,32,0.887132,0.016318,5
dnn,entropy_batch,cold,al,train,33,0.902701,0.011405,5
dnn,entropy_batch,cold,al,train,34,0.909276,0.009687,5
dnn,entropy_batch,cold,al,train,35,0.875255,0.026174,5
dnn,entropy_batch,cold,al,train,36,0.926422,0.004668,5
dnn,entropy_batch,cold,al,train,37,0.874890,0.013389,5
dnn,entropy_batch,cold,al,train,38,0.839813,0.032363,5
dnn,entropy_batch,cold,al,train,39,0.912864,0.005088,5
dnn,entropy_batch,cold,al,train,40,0.892033,0.013316,5
dnn,entropy_batch,cold,al,train,41,0.897883,0.011748,5
dnn,entropy_batch,cold,al,train,42,0.887829,0.015119,5
dnn,entropy_batch,cold,al,train,43,0.875972,0.030563,5
dnn,entropy_batch,cold,al,train,44,0.902944,0.003104,5
dnn,entropy_batch,cold,al,train,45,0.896613,0.011536,5
dnn,entropy_batch,cold,al,train,46,0.909851,0.003645,5
dnn,entropy_batch,cold,al,train,47,0.898779,0.013668,5
dnn,entropy_batch,cold,al,train,48,0.892407,0.007107,5
dnn,entropy_batch,cold,al,train,49,0.899066,0.007276,5
dnn,entropy_batch,cold,al,train,50,0.915417,0.005032,5
dnn,entropy_batch,cold,al,train,51,0.902382,0.007452,5
dnn,entropy_batch,cold,al,train,52,0.862018,0.032011,5
dnn,entropy_batch,cold,al,train,53,0.906195,0.005675,5
dnn,entropy_batch,cold,al,train,54,0.857882,0.043764,5
dnn,entropy_batch,cold,al,train,55,0.888557,0.013478,5
dnn,entropy_batch,cold,al,train,56,0.904657,0.006439,5
dnn,entropy_batch,cold,al,train,57,0.904252,0.007857,5
dnn,entropy_batch,cold,al,train,58,0.905380,0.008281,5
dnn,entropy_batch,cold,al,train,59,0.884527,0.012515,5
dnn,entropy_batch,cold,al,train,60,0.902549,0.007144,5
dnn,entropy_batch,cold,al,train,61,0.896853,0.006260,5
dnn,entropy_batch,cold,al,train,62,0.887340,0.008709,5
dnn,entropy_batch,cold,al,train,63,0.904299,0.007281,5
dnn,entropy_batch,cold,al,train,64,0.889509,0.009879,5
dnn,entropy_batch,cold,al,train,65,0.887063,0.009640,5
dnn,entropy_batch,cold,al,train,66,0.904172,0.005963,5
dnn,entropy_batch,cold,al,train,67,0.888902,0.008885,5
dnn,entropy_batch,cold,al,train,68,0.875757,0.014423,5
dnn,entropy_batch,cold,al,train,69,0.887174,0.009950,5
dnn,entropy_batch,cold,al,train,70,0.899404,0.004202,5
dnn,entropy_batch,cold,al,train,71,0.877739,0.013161,5
dnn,entropy_batch,cold,al,train,72,0.875751,0.009835,5
dnn,entropy_batch,cold,al,train,73,0.878966,0.011322,5
dnn,entropy_batch,cold,al,train,74,0.890800,0.010054,5
dnn,entropy_batch,cold,al,train,75,0.883331,0.007876,5
dnn,entropy_batch,cold,al,train,76,0.868664,0.010101,5
dnn,entropy_batch,cold,al,train,77,0.869860,0.011950,5
dnn,entropy_batch,cold,al,train,78,0.880179,0.009364,5
dnn,entropy_batch,cold,al,train,79,0.882415,0.005628,5
dnn,entropy_batch,cold,al,train,80,0.889712,0.004065,5
dnn,entropy_batch,cold,al,train,81,0.892133,0.006496,5
dnn,entropy_batch,cold,al,train,82,0.884456,0.007515,5
dnn,entropy_batch,cold,al,train,83,0.872195,0.011627,5
dnn,entropy_batch,cold,al,train,84,0.877705,0.011542,5
dnn,entropy_batch,cold,al,train,85,0.863914,0.012267,5
dnn,entropy_batch,cold,al,train,86,0.858401,0.014170,5
dnn,entropy_batch,cold,al,train,87,0.868940,0.011999,5
dnn,entropy_batch,cold,al,train,88,0.862940,0.009798,5
dnn,entropy_batch,cold,al,train,89,0.873100,0.009800,5
dnn,entropy_batch,cold,al,train,90,0.871336,0.010474,5
dnn,entropy_batch,cold,al,train,91,0.862873,0.011144,5
dnn,entropy_batch,cold,al,train,92,0.859085,0.013102,5
dnn,entropy_batch,cold,al,train,93,0.868815,0.013551,5
dnn,entropy_batch,cold,al,train,94,0.872026,0.009158,5
dnn,entropy_batch,cold,al,train,95,0.868335,0.008564,5
dnn,entropy_batch,cold,al,train,96,0.867788,0.013452,5
dnn,entropy_batch,cold,al,train,97,0.870499,0.006473,5
dnn,entropy_batch,cold,al,train,98,0.876625,0.007917,5
dnn,entropy_batch,cold,al,train,99,0.867381,0.008927,5
dnn,entropy_batch,cold,al,train,100,0.867588,0.010446,5
dnn,entropy_batch,cold,al,train,101,0.866128,0.012818,5
dnn,entropy_batch,cold,al,train,102,0.863350,0.010407,5
dnn,entropy_batch,cold,al,train,103,0.862540,0.011898,5
dnn,entropy_batch,cold,al,train,104,0.852389,0.011691,5
dnn,entropy_batch,cold,al,train,105,0.843435,0.013059,5
dnn,entropy_batch,cold,al,train,106,0.865335,0.011826,5
dnn,entropy_batch,cold,al,train,107,0.845355,0.013702,5
dnn,entropy_batch,cold,al,train,108,0.853225,0.014707,5
dnn,entropy_batch,cold,al,train,109,0.856563,0.009204,5
dnn,entropy_batch,cold,al,train,110,0.869384,0.010297,5
dnn,entropy_batch,cold,al,train,111,0.866922,0.007817,5
dnn,entropy_batch,cold,al,train,112,0.849233,0.013252,5
dnn,entropy_batch,cold,al,train,113,0.851792,0.013038,5
dnn,entropy_batch,cold,al,train,114,0.855087,0.012170,5
dnn,entropy_batch,cold,al,train,115,0.864486,0.010380,5
dnn,entropy_batch,cold,al,train,116,0.873454,0.009138,5
dnn,entropy_batch,cold,al,train,117,0.843694,0.016951,5
dnn,entropy_batch,cold,al,train,118,0.837345,0.015938,5
dnn,entropy_batch,cold,al,train,119,0.857847,0.012313,5
dnn,entropy_batch,cold,al,train,120,0.850167,0.012153,5
dnn,entropy_batch,cold,al,train,121,0.859961,0.015407,5
dnn,entropy_batch,cold,al,train,122,0.852979,0.012717,5
dnn,entropy_batch,cold,al,train,123,0.865361,0.009081,5
dnn,entropy_batch,cold,al,train,124,0.849894,0.016385,5
dnn,entropy_batch,cold,al,train,125,0.844091,0.014971,5
dnn,entropy_batch,cold,al,train,126,0.869896,0.007506,5
dnn,entropy_batch,cold,al,train,127,0.863858,0.009870,5
dnn,entropy_batch,cold,al,train,128,0.857900,0.010514,5
dnn,entropy_batch,cold,al,train,129,0.865524,0.010097,5
dnn,entropy_batch,cold,al,train,130,0.864355,0.009177,5
dnn,entropy_batch,cold,al,train,131,0.842255,0.012213,5
dnn,entropy_batch,cold,al,train,132,0.856585,0.016175,5
dnn,entropy_batch,cold,al,train,133,0.828730,0.017255,5
dnn,entropy_batch,cold,al,train,134,0.868320,0.007494,5
dnn,entropy_batch,cold,al,train,135,0.868207,0.008343,5
dnn,entropy_batch,cold,al,train,136,0.847317,0.018361,5
dnn,entropy_batch,cold,al,train,137,0.862181,0.014041,5
dnn,entropy_batch,cold,al,train,138,0.863458,0.013628,5
dnn,entropy_batch,cold,al,train,139,0.857020,0.012361,5
dnn,entropy_batch,cold,al,train,140,0.861031,0.008298,5
dnn,entropy_batch,cold,al,train,141,0.848141,0.013335,5
dnn,entropy_batch,cold,al,train,142,0.856899,0.011170,5
dnn,entropy_batch,cold,al,train,143,0.854520,0.012881,5
dnn,entropy_batch,cold,al,train,144,0.845991,0.014601,5
dnn,entropy_batch,cold,al,train,145,0.845420,0.015100,5
dnn,entropy_batch,cold,al,train,146,0.848485,0.010500,5
dnn,entropy_batch,cold,al,train,147,0.865689,0.006937,5
dnn,entropy_batch,cold,al,train,148,0.856811,0.011974,5
dnn,entropy_batch,cold,al,train,149,0.852901,0.010330,5
dnn,entropy_batch,cold,al,train,150,0.847364,0.015711,5
dnn,entropy_batch,cold,al,train,151,0.853192,0.008572,5
dnn,entropy_batch,cold,al,train,152,0.866725,0.007034,5
dnn,entropy_batch,cold,al,train,153,0.855787,0.008949,5
dnn,entropy_batch,cold,al,train,154,0.852544,0.010512,5
dnn,entropy_batch,cold,al,train,155,0.846326,0.011981,5
dnn,entropy_batch,cold,al,train,156,0.838610,0.017728,5
dnn,entropy_batch,cold,al,train,157,0.847660,0.012485,5
dnn,entropy_batch,cold,al,train,158,0.846206,0.010188,5
dnn,entropy_batch,cold,al,train,159,0.841451,0.013438,5
dnn,entropy_batch,cold,al,train,160,0.860308,0.011789,5
dnn,entropy_batch,cold,al,train,161,0.848037,0.017650,5
dnn,entropy_batch,cold,al,train,162,0.845609,0.008851,5
dnn,entropy_batch,cold,al,train,163,0.834750,0.019740,5
dnn,entropy_batch,cold,al,train,164,0.864233,0.008262,5
dnn,entropy_batch,cold,al,train,165,0.831292,0.019536,5
dnn,entropy_batch,cold,al,train,166,0.827606,0.011808,5
dnn,entropy_batch,cold,al,train,167,0.831950,0.010723,5
dnn,entropy_batch,cold,al,train,168,0.826950,0.012273,5
dnn,entropy_batch,cold,al,train,169,0.848863,0.009845,5
dnn,entropy_batch,cold,al,train,170,0.841913,0.006759,4
dnn,entropy_batch,cold,al,train,171,0.851890,0.010530,4
dnn,entropy_batch,cold,al,train,172,0.798861,0.021909,4
dnn,entropy_batch,cold,al,train,173,0.841372,0.012990,3
dnn,entropy_batch,cold,al,train,174,0.842313,0.010232,3
dnn,entropy_batch,cold,al,train,175,0.806234,0.021329,3
dnn,entropy_batch,cold,al,train,176,0.842627,0.013492,2
dnn,entropy_batch,cold,al,train,177,0.849118,0.008784,2
dnn,entropy_batch,cold,al,train,178,0.829484,,1
dnn,entropy_batch,cold,al,train,179,0.847045,,1
dnn,entropy_batch,cold,al,train,180,0.824238,,1
dnn,entropy_batch,cold,al,train,181,0.871517,,1
dnn,entropy_batch,cold,al,train,182,0.840021,,1
dnn,entropy_batch,cold,al,train,183,0.817762,,1
dnn,entropy_batch,cold,al,train,184,0.859414,,1
dnn,entropy_batch,cold,al,train,185,0.837943,,1
dnn,entropy_batch,cold,al,train,186,0.839252,,1
dnn,entropy_batch,cold,al,train,187,0.859800,,1
dnn,entropy_batch,cold,al,train,188,0.803726,,1
dnn,entropy_batch,cold,al,train,189,0.830558,,1
dnn,entropy_batch,cold,al,train,190,0.817421,,1
dnn,entropy_batch,cold,al,train,191,0.831482,,1
dnn,entropy_batch,cold,al,train,192,0.840543,,1
dnn,entropy_batch,cold,al,train,193,0.846797,,1
dnn,entropy_batch,cold,al,train,194,0.837857,,1
dnn,entropy_batch,cold,al,train,195,0.851704,,1
dnn,entropy_batch,cold,al,train,196,0.824227,,1
dnn,entropy_batch,cold,al,train,197,0.815209,,1
dnn,entropy_batch,cold,al,train,198,0.842289,,1
dnn,entropy_batch,cold,al,train,199,0.830231,,1
dnn,entropy_batch,cold,al,train,200,0.831864,,1
dnn,entropy_batch,cold,al,val,1,0.929000,0.002806,5
dnn,entropy_batch,cold,al,val,2,0.916077,0.003322,5
dnn,entropy_batch,cold,al,val,3,0.910011,0.008365,5
dnn,entropy_batch,cold,al,val,4,0.891145,0.008220,5
dnn,entropy_batch,cold,al,val,5,0.874983,0.005338,5
dnn,entropy_batch,cold,al,val,6,0.866242,0.009074,5
dnn,entropy_batch,cold,al,val,7,0.852646,0.010527,5
dnn,entropy_batch,cold,al,val,8,0.854860,0.006232,5
dnn,entropy_batch,cold,al,val,9,0.856067,0.003443,5
dnn,entropy_batch,cold,al,val,10,0.845024,0.004911,5
dnn,entropy_batch,cold,al,val,11,0.849294,0.006801,5
dnn,entropy_batch,cold,al,val,12,0.858020,0.009382,5
dnn,entropy_batch,cold,al,val,13,0.836820,0.007034,5
dnn,entropy_batch,cold,al,val,14,0.847166,0.010121,5
dnn,entropy_batch,cold,al,val,15,0.846591,0.009028,5
dnn,entropy_batch,cold,al,val,16,0.823550,0.009132,5
dnn,entropy_batch,cold,al,val,17,0.851040,0.005732,5
dnn,entropy_batch,cold,al,val,18,0.844712,0.009341,5
dnn,entropy_batch,cold,al,val,19,0.850795,0.003916,5
dnn,entropy_batch,cold,al,val,20,0.843333,0.009407,5
dnn,entropy_batch,cold,al,val,21,0.843032,0.005144,5
dnn,entropy_batch,cold,al,val,22,0.832038,0.014873,5
dnn,entropy_batch,cold,al,val,23,0.836992,0.005513,5
dnn,entropy_batch,cold,al,val,24,0.827596,0.011589,5
dnn,entropy_batch,cold,al,val,25,0.838771,0.009010,5
dnn,entropy_batch,cold,al,val,26,0.843735,0.002564,5
dnn,entropy_batch,cold,al,val,27,0.834259,0.005960,5
dnn,entropy_batch,cold,al,val,28,0.831282,0.008326,5
dnn,entropy_batch,cold,al,val,29,0.829844,0.003945,5
dnn,entropy_batch,cold,al,val,30,0.841062,0.006383,5
